0,000000	0,040675	0,022832	-0,002654
0,000586	0,040108	0,021312	-0,002916
0,001172	0,037610	0,020530	-0,002558
0,001758	0,038683	0,020452	-0,003065
0,002344	0,036018	0,018829	-0,003226
0,002930	0,037115	0,021851	-0,003649
0,003516	0,041986	0,022850	-0,003745
0,004102	0,036447	0,023492	-0,003828
0,004687	0,040645	0,023516	-0,004711
0,005273	0,039399	0,022432	-0,003482
0,005859	0,041128	0,022904	-0,003852
0,006445	0,038707	0,021657	-0,004639
0,007031	0,036680	0,021015	-0,005611
0,007617	0,038832	0,026108	-0,005164
0,008203	0,036996	0,027047	-0,004252
0,008789	0,038105	0,028155	-0,003763
0,009375	0,036310	0,027083	-0,003548
0,009961	0,035416	0,028936	-0,004574
0,010547	0,035505	0,028985	-0,005432
0,011133	0,032351	0,029675	-0,005635
0,011719	0,031224	0,030196	-0,005498
0,012305	0,030509	0,030402	-0,006118
0,012891	0,031206	0,032940	-0,005075
0,013477	0,033389	0,032921	-0,005224
0,014062	0,024976	0,032207	-0,005420
0,014648	0,033150	0,037288	-0,005534
0,015234	0,032476	0,037754	-0,005522
0,015820	0,033651	0,039595	-0,003417
0,016406	0,033055	0,038560	-0,003566
0,016992	0,027516	0,035241	-0,002803
0,017578	0,029936	0,034454	-0,004007
0,018164	0,024654	0,031298	-0,005665
0,018750	0,026907	0,034641	-0,004860
0,019336	0,026872	0,035604	-0,004407
0,019922	0,025942	0,035568	-0,003793
0,020508	0,029352	0,037851	-0,002338
0,021094	0,028297	0,036361	-0,001157
0,021680	0,030586	0,038318	-0,002719
0,022266	0,032160	0,040110	-0,003137
0,022852	0,034259	0,041182	-0,000996
0,023437	0,032757	0,039390	-0,000233
0,024023	0,029918	0,037869	-5,363291E-5
0,024609	0,035994	0,039105	-0,001938
0,025195	0,034462	0,039977	-0,001216
0,025781	0,032458	0,036537	0,002332
0,026367	0,034623	0,039620	0,001968
0,026953	0,039655	0,039620	0,002087
0,027539	0,041134	0,042212	0,002773
0,028125	0,042326	0,041976	0,004222
0,028711	0,042690	0,038972	0,000799
0,029297	0,039739	0,037706	0,001485
0,029883	0,040776	0,037554	0,004836
0,030469	0,046500	0,040437	0,003548
0,031055	0,044103	0,040165	0,003727
0,031641	0,041730	0,038984	0,003620
0,032227	0,041342	0,036713	0,003751
0,032813	0,037330	0,037536	0,005260
0,033398	0,040394	0,040770	0,004753
0,033984	0,037819	0,040861	0,004771
0,034570	0,031260	0,037803	0,005510
0,035156	0,032506	0,041655	0,006422
0,035742	0,029978	0,039698	0,003477
0,036328	0,033395	0,041648	0,004967
0,036914	0,031129	0,041346	0,002153
0,037500	0,030646	0,044634	0,001008
0,038086	0,028863	0,042024	0,001413
0,038672	0,032530	0,044047	0,000429
0,039258	0,034205	0,048080	0,000376
0,039844	0,037336	0,049437	-0,001843
0,040430	0,034754	0,046269	-0,000543
0,041016	0,032423	0,043199	0,000233
0,041602	0,034492	0,045349	-0,003977
0,042187	0,033520	0,045216	-0,004115
0,042773	0,031528	0,042878	-0,003292
0,043359	0,025059	0,036701	-0,004007
0,043945	0,026949	0,037439	-0,006864
0,044531	0,025661	0,038796	-0,006625
0,045117	0,024451	0,036719	-0,005236
0,045703	0,021327	0,035059	-0,007156
0,046289	0,023580	0,039632	-0,003381
0,046875	0,024600	0,038566	-0,002928
0,047461	0,018184	0,038106	-0,004210
0,048047	0,019925	0,039147	-0,005063
0,048633	0,017487	0,038984	-0,005236
0,049219	0,010606	0,033824	-0,006899
0,049805	0,012669	0,036483	-0,008026
0,050391	0,016187	0,042006	-0,009541
0,050977	0,015382	0,042611	-0,007663
0,051562	0,024051	0,047868	-0,006929
0,052148	0,023050	0,046282	-0,006947
0,052734	0,021786	0,043423	-0,005695
0,053320	0,028189	0,047408	-0,006655
0,053906	0,028082	0,047783	-0,009529
0,054492	0,027128	0,047190	-0,006619
0,055078	0,023515	0,042066	-0,006643
0,055664	0,024308	0,043169	-0,006619
0,056250	0,026836	0,045894	-0,007997
0,056836	0,026729	0,050460	-0,008134
0,057422	0,028195	0,053022	-0,005033
0,058008	0,031111	0,053731	-0,004508
0,058594	0,034772	0,050575	-0,004598
0,059180	0,032435	0,049176	-0,005683
0,059766	0,037002	0,054258	-0,005343
0,060352	0,026806	0,050000	-0,003655
0,060937	0,019830	0,047420	-0,003077
0,061523	0,022549	0,048656	-0,006381
0,062109	0,018518	0,048710	-0,007084
0,062695	0,014351	0,047729	-0,006959
0,063281	0,026180	0,055142	-0,004317
0,063867	0,023777	0,055166	-0,003077
0,064453	0,028225	0,057807	-0,002677
0,065039	0,026269	0,054118	-0,003041
0,065625	0,025196	0,052998	-0,003494
0,066211	0,030467	0,057413	-0,001521
0,066797	0,033234	0,058564	-0,000859
0,067383	0,031785	0,060647	0,000262
0,067969	0,036340	0,062779	0,001706
0,068555	0,034826	0,059321	0,003268
0,069141	0,036829	0,060726	0,000996
0,069727	0,039029	0,065746	0,001073
0,070312	0,039572	0,060998	0,004150
0,070898	0,035374	0,060786	0,006136
0,071484	0,030658	0,063021	0,009464
0,072070	0,026967	0,056032	0,008009
0,072656	0,029549	0,052259	0,013888
0,073242	0,023926	0,063566	0,018522
0,073828	0,019431	0,077289	0,021581
0,074414	0,012741	0,087718	0,019237
0,075000	0,010374	0,077514	0,012445
0,075586	0,019061	0,070567	0,009941
0,076172	0,021207	0,064044	0,008688
0,076758	0,023992	0,065783	0,010674
0,077344	0,033502	0,073522	0,014741
0,077930	0,033299	0,076635	0,018987
0,078516	0,027820	0,075739	0,022272
0,079102	0,032262	0,073062	0,019786
0,079687	0,030729	0,069301	0,020454
0,080273	0,032607	0,065353	0,019374
0,080859	0,029692	0,066812	0,020150
0,081445	0,028124	0,068375	0,019649
0,082031	0,032357	0,071197	0,025123
0,082617	0,034915	0,071754	0,028647
0,083203	0,038242	0,073607	0,032738
0,083789	0,040198	0,074946	0,036596
0,084375	0,044830	0,082346	0,034306
0,084961	0,046458	0,085459	0,033942
0,085547	0,036936	0,077713	0,035791
0,086133	0,030604	0,072354	0,035690
0,086719	0,023992	0,064868	0,032953
0,087305	0,018912	0,061192	0,030317
0,087891	0,017177	0,059896	0,024079
0,088477	0,013599	0,057946	0,020328
0,089063	0,020540	0,069834	0,019661
0,089648	0,025560	0,073504	0,018641
0,090234	0,033579	0,087240	0,023787
0,090820	0,038194	0,085956	0,026244
0,091406	0,037538	0,084569	0,027782
0,091992	0,040722	0,080778	0,028772
0,092578	0,035469	0,077931	0,025457
0,093164	0,038081	0,077592	0,026769
0,093750	0,036555	0,077962	0,027955
0,094336	0,036310	0,075733	0,031158
0,094922	0,030777	0,070579	0,032124
0,095508	0,027581	0,067042	0,034706
0,096094	0,032369	0,064571	0,036006
0,096680	0,029555	0,067115	0,033453
0,097266	0,030527	0,065898	0,033936
0,097852	0,034754	0,068605	0,035028
0,098437	0,039208	0,072911	0,033925
0,099023	0,033120	0,070640	0,034598
0,099609	0,028315	0,069404	0,033942
0,100195	0,025357	0,070210	0,034360
0,100781	0,027080	0,070240	0,031897
0,101367	0,024260	0,065861	0,029422
0,101953	0,019204	0,064777	0,028844
0,102539	0,023747	0,067042	0,028766
0,103125	0,023086	0,071027	0,026482
0,103711	0,023884	0,071948	0,023894
0,104297	0,024976	0,073244	0,027633
0,104883	0,021631	0,073468	0,024795
0,105469	0,017588	0,068211	0,023006
0,106055	0,015799	0,066043	0,024240
0,106641	0,015322	0,060181	0,022523
0,107227	0,013558	0,059145	0,019851
0,107812	0,010260	0,062252	0,017120
0,108398	0,013975	0,067400	0,018546
0,108984	0,017910	0,074304	0,018426
0,109570	0,019413	0,073208	0,018856
0,110156	0,020683	0,071603	0,018993
0,110742	0,020522	0,072420	0,018999
0,111328	0,018471	0,072021	0,017436
0,111914	0,021017	0,073686	0,018736
0,112500	0,015436	0,069852	0,017365
0,113086	0,013629	0,071972	0,016315
0,113672	0,014225	0,074855	0,015826
0,114258	0,014673	0,077447	0,016405
0,114844	0,016473	0,078476	0,016846
0,115430	0,015573	0,077792	0,019822
0,116016	0,014470	0,072432	0,019732
0,116602	0,011459	0,065589	0,018170
0,117187	0,010362	0,064026	0,015743
0,117773	0,008806	0,066273	0,012904
0,118359	0,009133	0,065450	0,011414
0,118945	0,009026	0,064795	0,011408
0,119531	0,011930	0,071530	0,012350
0,120117	0,016253	0,072239	0,015087
0,120703	0,017409	0,070573	0,017120
0,121289	0,019741	0,071203	0,019345
0,121875	0,019711	0,072148	0,020841
0,122461	0,019073	0,077217	0,023042
0,123047	0,021589	0,076375	0,024515
0,123633	0,020993	0,076514	0,025057
0,124219	0,023789	0,078743	0,026733
0,124805	0,025453	0,078906	0,026739
0,125391	0,037878	0,081335	0,027353
0,125977	0,040859	0,083461	0,030889
0,126562	0,038421	0,079094	0,034706
0,127148	0,038117	0,075533	0,045356
0,127734	0,025327	0,069550	0,046471
0,128320	0,017540	0,065577	0,029983
0,128906	0,015704	0,064196	0,012344
0,129492	0,022346	0,069156	0,007693
0,130078	0,031230	0,077180	0,009941
0,130664	0,038153	0,082250	0,011807
0,131250	0,046619	0,085108	0,017442
0,131836	0,052951	0,091013	0,022970
0,132422	0,056821	0,091873	0,027443
0,133008	0,058544	0,088209	0,031032
0,133594	0,058854	0,082758	0,034056
0,134180	0,061352	0,082898	0,038027
0,134766	0,061167	0,078973	0,040758
0,135352	0,061513	0,075533	0,041659
0,135937	0,062318	0,074413	0,044294
0,136523	0,065860	0,075333	0,043436
0,137109	0,065908	0,069114	0,043776
0,137695	0,067380	0,066897	0,043961
0,138281	0,065919	0,052986	0,043883
0,138867	0,069449	0,044828	0,043955
0,139453	0,072269	0,052495	0,056209
0,140039	0,071357	0,072511	0,055893
0,140625	0,068501	0,078077	0,044485
0,141211	0,067929	0,073438	0,032857
0,141797	0,057697	0,046106	0,033722
0,142383	0,062467	0,035768	0,037646
0,142969	0,064250	0,040104	0,047956
0,143555	0,072204	0,081159	0,054825
0,144141	0,069139	0,098577	0,052762
0,144727	0,092088	0,134921	0,043871
0,145312	0,113100	0,141770	0,067789
0,145898	0,055873	0,087506	0,077688
0,146484	0,045015	0,040813	0,153087
0,147070	0,013540	-0,030784	0,048290
0,147656	0,010815	-0,022639	-0,018832
0,148242	0,017976	-0,010550	-0,007245
0,148828	0,035523	0,026308	-0,001431
0,149414	0,053667	0,051066	0,006738
0,150000	0,063511	0,073783	0,023024
0,150586	0,065150	0,067836	0,033787
0,151172	0,064602	0,083685	0,041146
0,151758	0,059564	0,081383	0,043150
0,152344	0,062014	0,088100	0,039202
0,152930	0,059927	0,096203	0,044807
0,153516	0,066146	0,099486	0,041182
0,154102	0,067303	0,097233	0,043251
0,154688	0,068811	0,096700	0,039906
0,155273	0,081839	0,106650	0,038266
0,155859	0,083711	0,096706	0,047938
0,156445	0,067416	0,072311	0,071886
0,157031	0,053565	0,044004	0,071934
0,157617	0,048527	0,026054	0,027842
0,158203	0,048289	0,031825	0,007335
0,158789	0,052737	0,046433	0,000662
0,159375	0,056874	0,060175	-0,002606
0,159961	0,066241	0,072481	-0,008003
0,160547	0,074470	0,079518	0,002177
0,161133	0,079657	0,076478	0,011056
0,161719	0,081845	0,075273	0,014783
0,162305	0,086842	0,081456	0,014783
0,162891	0,086758	0,082843	0,015236
0,163477	0,086973	0,078876	0,015701
0,164062	0,088392	0,078470	0,019011
0,164648	0,086740	0,073783	0,019899
0,165234	0,091737	0,076508	0,020203
0,165820	0,100269	0,081020	0,021736
0,166406	0,098963	0,078476	0,032774
0,166992	0,086531	0,061531	0,063591
0,167578	0,073784	0,042993	0,051778
0,168164	0,071709	0,043114	0,015069
0,168750	0,068984	0,048674	4,774104E-5
0,169336	0,071143	0,058715	0,003345
0,169922	0,073939	0,064571	0,007102
0,170508	0,078560	0,068726	0,014842
0,171094	0,079973	0,064614	0,023620
0,171680	0,078721	0,059375	0,031384
0,172266	0,075483	0,058866	0,036083
0,172852	0,071995	0,059315	0,035779
0,173437	0,067142	0,059872	0,034718
0,174023	0,066098	0,061785	0,032464
0,174609	0,066504	0,062276	0,035284
0,175195	0,064763	0,054500	0,034360
0,175781	0,056475	0,040570	0,045773
0,176367	0,047001	0,017799	0,054116
0,176953	0,035589	-0,011144	0,040263
0,177539	0,027808	-0,025406	0,018695
0,178125	0,021195	-0,031263	0,016065
0,178711	0,036894	0,005644	0,018575
0,179297	0,051258	0,063306	0,025027
0,179883	0,061191	0,094005	0,025725
0,180469	0,057745	0,082898	0,026500
0,181055	0,056225	0,062415	0,021855
0,181641	0,059754	0,068169	0,023394
0,182227	0,059754	0,070131	0,039429
0,182812	0,062825	0,071881	0,058075
0,183398	0,051067	0,062512	0,063424
0,183984	0,033550	0,045191	0,062428
0,184570	0,023360	0,029191	0,056149
0,185156	0,018971	0,031819	0,030853
0,185742	0,019568	0,038784	0,022344
0,186328	0,020164	0,041406	0,016071
0,186914	0,023342	0,042406	0,017114
0,187500	0,027176	0,038154	0,020328
0,188086	0,034313	0,039953	0,028945
0,188672	0,035589	0,037839	0,030019
0,189258	0,038290	0,037028	0,036041
0,189844	0,040108	0,039069	0,040055
0,190430	0,036578	0,035084	0,036393
0,191016	0,040502	0,030578	0,039089
0,191602	0,043143	0,031292	0,040824
0,192187	0,041557	0,025599	0,040251
0,192773	0,046410	0,024855	0,038880
0,193359	0,046345	0,033884	0,036763
0,193945	0,041533	0,034635	0,034127
0,194531	0,041909	0,035744	0,034473
0,195117	0,043274	0,040789	0,039572
0,195703	0,043948	0,038620	0,044634
0,196289	0,046118	0,038572	0,041200
0,196875	0,045993	0,035665	0,039888
0,197461	0,046351	0,034333	0,039268
0,198047	0,047221	0,040716	0,037568
0,198633	0,044449	0,038632	0,039655
0,199219	0,045367	0,032970	0,039142
0,199805	0,048110	0,035011	0,038773
0,200391	0,050680	0,034284	0,041945
0,200977	0,046732	0,042799	0,040514
0,201563	0,040651	0,048020	0,040812
0,202148	0,032882	0,033460	0,035511
0,202734	0,029430	0,025333	0,034414
0,203320	0,026717	0,022814	0,038248
0,203906	0,027867	0,026399	0,039631
0,204492	0,027677	0,036489	0,035725
0,205078	0,029388	0,042339	0,032678
0,205664	0,025691	0,032164	0,034646
0,206250	0,029114	0,032158	0,033632
0,206836	0,021821	0,025575	0,034652
0,207422	0,014041	0,021263	0,032094
0,208008	0,018357	0,032255	0,035529
0,208594	0,012932	0,032249	0,034831
0,209180	0,007792	0,027883	0,030621
0,209766	5,870503E-5	0,019622	0,030770
0,210352	0,001114	0,025369	0,033996
0,210937	-0,004204	0,021306	0,036137
0,211523	-0,005594	0,020972	0,032994
0,212109	-0,006363	0,014656	0,034145
0,212695	-0,003155	0,022190	0,035833
0,213281	-0,003614	0,024921	0,035970
0,213867	-0,005767	0,030868	0,031104
0,214453	-0,007877	0,028282	0,033573
0,215039	-0,008169	0,031141	0,034032
0,215625	-0,010143	0,031492	0,032577
0,216211	-0,010662	0,032716	0,035046
0,216797	-0,014436	0,036816	0,034825
0,217383	-0,012993	0,037433	0,034664
0,217969	-0,014019	0,039735	0,031796
0,218555	-0,016368	0,041582	0,031933
0,219141	-0,011276	0,048389	0,030382
0,219727	-0,009881	0,046875	0,028635
0,220312	-0,014794	0,048643	0,029124
0,220898	-0,014847	0,051799	0,026423
0,221484	-0,019474	0,053585	0,027246
0,222070	-0,025443	0,047814	0,029625
0,222656	-0,024208	0,045004	0,026488
0,223242	-0,022062	0,049728	0,028868
0,223828	-0,018544	0,060720	0,032625
0,224414	-0,019892	0,062064	0,028158
0,225000	-0,019021	0,064553	0,025344
0,225586	-0,023427	0,059484	0,025403
0,226172	-0,029044	0,051853	0,028456
0,226758	-0,029056	0,056662	0,031575
0,227344	-0,026051	0,060635	0,035254
0,227930	-0,022575	0,071718	0,034014
0,228516	-0,025693	0,070961	0,033537
0,229102	-0,023093	0,070234	0,034336
0,229687	-0,020506	0,073662	0,038725
0,230273	-0,017310	0,077247	0,034950
0,230859	-0,013864	0,080257	0,029732
0,231445	-0,017858	0,084975	0,031426
0,232031	-0,016523	0,086017	0,030883
0,232617	-0,008390	0,089584	0,027938
0,233203	-0,012391	0,086519	0,027246
0,233789	-0,013226	0,087167	0,035344
0,234375	-0,010721	0,089905	0,038105
0,234961	-0,013100	0,088003	0,033901
0,235547	-0,003066	0,090559	0,034163
0,236133	0,000637	0,093647	0,031527
0,236719	0,005896	0,105602	0,028939
0,237305	0,008639	0,108576	0,025648
0,237891	0,010827	0,109709	0,023262
0,238477	0,007476	0,107668	0,027234
0,239062	0,013564	0,107637	0,029697
0,239648	0,012437	0,105415	0,033018
0,240234	0,014052	0,106487	0,031730
0,240820	0,023843	0,110447	0,033442
0,241406	0,023193	0,114329	0,035481
0,241992	0,026419	0,115032	0,031331
0,242578	0,028321	0,117521	0,032541
0,243164	0,035624	0,130366	0,031670
0,243750	0,034712	0,131947	0,029363
0,244336	0,033013	0,128689	0,029285
0,244922	0,032327	0,127490	0,033149
0,245508	0,034861	0,125636	0,035165
0,246094	0,043155	0,132111	0,035195
0,246680	0,049565	0,138161	0,036757
0,247266	0,053989	0,140947	0,037956
0,247852	0,058711	0,143914	0,037330
0,248437	0,055813	0,138264	0,032839
0,249023	0,054156	0,137622	0,035099
0,249609	0,042952	0,137531	0,034700
0,250195	0,045647	0,139972	0,032672
0,250781	0,048921	0,138536	0,030370
0,251367	0,048527	0,135296	0,029864
0,251953	0,049863	0,132995	0,029273
0,252539	0,054651	0,135369	0,027174
0,253125	0,049737	0,132250	0,026447
0,253711	0,048396	0,128156	0,027228
0,254297	0,052599	0,125909	0,027538
0,254883	0,053655	0,121888	0,023566
0,255469	0,050638	0,118593	0,025075
0,256055	0,052933	0,116219	0,023578
0,256641	0,058371	0,114493	0,024061
0,257227	0,065520	0,113233	0,022809
0,257812	0,064745	0,108612	0,025558
0,258398	0,056487	0,098620	0,025403
0,258984	0,057596	0,092291	0,028116
0,259570	0,056731	0,084999	0,030359
0,260156	0,050012	0,077144	0,030657
0,260742	0,048807	0,072705	0,034545
0,261328	0,059874	0,072348	0,034241
0,261914	0,057888	0,068568	0,034706
0,262500	0,056773	0,062409	0,033233
0,263086	0,061823	0,060871	0,036375
0,263672	0,049988	0,052598	0,035177
0,264258	0,046601	0,048147	0,036113
0,264844	0,046190	0,044440	0,037097
0,265430	0,040096	0,040171	0,036274
0,266016	0,038624	0,035568	0,035517
0,266602	0,040096	0,031837	0,033406
0,267187	0,043113	0,029736	0,033430
0,267773	0,043203	0,027126	0,033131
0,268359	0,050143	0,025412	0,032034
0,268945	0,054907	0,023686	0,028713
0,269531	0,052409	0,021766	0,026339
0,270117	0,043089	0,016885	0,024431
0,270703	0,048688	0,016255	0,022732
0,271289	0,042559	0,011452	0,022374
0,271875	0,036334	0,008696	0,019780
0,272461	0,023276	0,002107	0,018390
0,273047	0,022114	-0,001623	0,020334
0,273633	0,025727	-0,005832	0,018623
0,274219	0,028326	-0,011204	0,017526
0,274805	0,044979	-0,008297	0,016596
0,275391	0,045486	-0,008188	0,015504
0,275977	0,044932	-0,008091	0,014824
0,276562	0,044043	-0,007468	0,016083
0,277148	0,029704	-0,009805	0,014789
0,277734	0,012258	-0,014142	0,013089
0,278320	0,017111	-0,012488	0,009732
0,278906	0,014875	-0,009599	0,006410
0,279492	0,025470	-0,006135	0,000662
0,280078	0,028839	-0,004452	-0,002033
0,280664	0,040973	0,001629	-0,004705
0,281250	0,050077	0,006601	-0,010036
0,281836	0,033210	-0,000273	-0,013244
0,282422	0,035487	-0,005602	-0,014771
0,283008	0,038069	-0,010702	-0,014180
